Q_pred,OID_,POINT_X_x,POINT_Y_x
-1.0,4110,-73.118309,5.7825116
-1.0,4111,-73.11839654,5.782515019
1.0,4112,-73.11848408,5.78251844
-1.0,4113,-73.11857162,5.78252186
-1.0,4114,-73.11865916,5.78252528
-1.0,4115,-73.1187467,5.7825287
-1.0,4116,-73.11883347,5.782530225
-1.0,4117,-73.11892025,5.78253175
-1.0,4118,-73.11900703,5.782533275
-1.0,4119,-73.1190938,5.7825348
-1.0,4120,-73.11917844,5.782536286
-1.0,4121,-73.11926309,5.782537771
-1.0,4122,-73.11934773,5.782539257
-1.0,4123,-73.11943237,5.782540743
-1.0,4124,-73.11951701,5.782542228
-1.0,4125,-73.11960166,5.782543714
1.0,4126,-73.1196863,5.7825452
-1.0,4127,-73.1146174,5.777541
-1.0,4128,-73.11468949,5.7775029
-1.0,4129,-73.11476158,5.7774648
-1.0,4130,-73.11483367,5.777426699
-1.0,4131,-73.11490576,5.7773886
-1.0,4132,-73.11497785,5.7773505
-1.0,4133,-73.11504994,5.7773124
-1.0,4134,-73.11512203,5.7772743
-1.0,4135,-73.11519412,5.7772362
-1.0,4136,-73.11526621,5.7771981
-1.0,4137,-73.1153383,5.77716
-1.0,4138,-73.11541772,5.777146817
-1.0,4139,-73.11549713,5.777133634
-1.0,4140,-73.11557655,5.777120451
-1.0,4141,-73.11565597,5.777107266
-1.0,4142,-73.11573538,5.777094083
-1.0,4143,-73.1158148,5.7770809
-1.0,4144,-73.11589135,5.777068184
-1.0,4145,-73.1159679,5.777055466
-1.0,4146,-73.11604445,5.77704275
-1.0,4147,-73.116121,5.777030034
1.0,4148,-73.11619755,5.777017316
-1.0,4149,-73.1162741,5.7770046
-1.0,4150,-73.1163256,5.776996
-1.0,4151,-73.11640418,5.776989339
-1.0,4152,-73.11648276,5.77698268
-1.0,4153,-73.11656134,5.776976019
-1.0,4154,-73.11663992,5.77696936
-1.0,4155,-73.1167185,5.7769627
-1.0,4156,-73.11679842,5.776955724
-1.0,4157,-73.11687835,5.77694875
-1.0,4158,-73.11695827,5.776941775
-1.0,4159,-73.1170382,5.7769348
-1.0,4160,-73.1171179,5.776930366
-1.0,4161,-73.1171976,5.776925933
-1.0,4162,-73.1172773,5.7769215
-1.0,4163,-73.117357,5.776917066
-1.0,4164,-73.1174367,5.776912633
-1.0,4165,-73.1175164,5.7769082
-1.0,4166,-73.11757195,5.7769051
1.0,4167,-73.1176275,5.776902
-1.0,4168,-73.11770734,5.776897555
-1.0,4169,-73.11778719,5.776893111
-1.0,4170,-73.11786703,5.776888666
-1.0,4171,-73.11794688,5.776884222
-1.0,4172,-73.11802672,5.776879778
-1.0,4173,-73.11810657,5.776875333
-1.0,4174,-73.11818641,5.776870889
-1.0,4175,-73.11826626,5.776866444
-1.0,4176,-73.1183461,5.776862
-1.0,4177,-73.11843482,5.776853966
-1.0,4178,-73.11852354,5.776845933
-1.0,4179,-73.11861227,5.7768379
-1.0,4180,-73.11870099,5.776829866
-1.0,4181,-73.11878971,5.776821833
-1.0,4182,-73.11887843,5.7768138
-1.0,4183,-73.11896716,5.776805766
-1.0,4184,-73.11905588,5.776797733
-1.0,4185,-73.1191446,5.7767897
-1.0,4186,-73.1192164,5.77679045
-1.0,4187,-73.1192882,5.7767912
-1.0,4188,-73.11936,5.77679195
-1.0,4189,-73.1194318,5.7767927
-1.0,4190,-73.1116527,5.7790992
-1.0,4191,-73.11170952,5.77915654
-1.0,4192,-73.11176634,5.77921388
-1.0,4193,-73.11182316,5.779271221
-1.0,4194,-73.11187998,5.77932856
-1.0,4195,-73.1119368,5.7793859
-1.0,4196,-73.11199658,5.779439211
-1.0,4197,-73.11205636,5.779492522
-1.0,4198,-73.11211613,5.779545834
-1.0,4199,-73.11217591,5.779599145
-1.0,4200,-73.11223569,5.779652456
-1.0,4201,-73.11229547,5.779705767
-1.0,4202,-73.11235524,5.779759079
-1.0,4203,-73.11241502,5.779812389
-1.0,4204,-73.1124748,5.7798657
-1.0,2356,-73.1158515,5.800706
1.0,2357,-73.11590119,5.800632503
1.0,2358,-73.11595088,5.800559006
-1.0,2359,-73.11600056,5.800485509
-1.0,2360,-73.11605025,5.800412012
-1.0,2361,-73.11609994,5.800338516
-1.0,2362,-73.11614963,5.800265019
1.0,2363,-73.11619932,5.800191522
-1.0,2364,-73.116249,5.800118025
-1.0,2365,-73.11629869,5.800044527
-1.0,2366,-73.11634838,5.79997103
1.0,2367,-73.11639807,5.799897533
-1.0,2368,-73.11644775,5.799824036
-1.0,2369,-73.11649744,5.79975054
-1.0,2370,-73.11654713,5.799677043
-1.0,2371,-73.11659682,5.799603546
-1.0,2372,-73.11664651,5.799530049
-1.0,2373,-73.11669619,5.799456552
-1.0,2374,-73.11674588,5.799383054
-1.0,2375,-73.11679557,5.799309557
-1.0,2376,-73.11684526,5.79923606
-1.0,2377,-73.11689495,5.799162564
-1.0,2378,-73.11694463,5.799089067
-1.0,2379,-73.11699432,5.79901557
-1.0,2380,-73.11704401,5.798942073
-1.0,2381,-73.1170937,5.798868576
1.0,2382,-73.11714338,5.798795079
-1.0,2383,-73.11719307,5.798721582
-1.0,2384,-73.11724276,5.798648084
-1.0,2385,-73.11729245,5.798574588
-1.0,2386,-73.11734214,5.798501091
-1.0,2387,-73.11739182,5.798427594
-1.0,2388,-73.11744151,5.798354097
1.0,2389,-73.1174912,5.7982806
1.0,2390,-73.11755645,5.79823135
-1.0,2391,-73.1176217,5.7981821
-1.0,2392,-73.11768695,5.79813285
-1.0,2393,-73.1177522,5.7980836
-1.0,2394,-73.11780115,5.7980474
-1.0,2395,-73.1178501,5.7980112
-1.0,2396,-73.11788795,5.797937322
-1.0,2397,-73.11792581,5.797863444
-1.0,2398,-73.11796367,5.797789566
-1.0,2399,-73.11800152,5.797715689
-1.0,2400,-73.11803938,5.797641811
1.0,2401,-73.11807723,5.797567933
1.0,2402,-73.11811509,5.797494056
-1.0,2403,-73.11815294,5.797420177
1.0,2404,-73.1181908,5.7973463
-1.0,2405,-73.11819663,5.79725775
-1.0,2406,-73.11820246,5.7971692
-1.0,2407,-73.11820829,5.79708065
-1.0,2408,-73.11821412,5.7969921
-1.0,2409,-73.11821995,5.79690355
-1.0,2410,-73.11822577,5.796815
-1.0,2411,-73.1182316,5.79672645
-1.0,2412,-73.11823743,5.7966379
1.0,2413,-73.11824326,5.79654935
1.0,2414,-73.11824909,5.7964608
1.0,2415,-73.11825492,5.79637225
-1.0,2416,-73.11826075,5.7962837
-1.0,2417,-73.11826658,5.796195149
-1.0,2418,-73.11827241,5.796106599
-1.0,2419,-73.11827824,5.796018049
-1.0,2420,-73.11828407,5.7959295
-1.0,2421,-73.1182899,5.79584095
-1.0,2422,-73.11829572,5.7957524
-1.0,2423,-73.11830155,5.79566385
-1.0,2424,-73.11830738,5.7955753
-1.0,2425,-73.11831321,5.79548675
-1.0,2426,-73.11831904,5.7953982
-1.0,2427,-73.11832487,5.79530965
-1.0,2428,-73.1183307,5.7952211
1.0,2429,-73.11831087,5.795137063
-1.0,2430,-73.11829104,5.795053025
-1.0,2431,-73.11827121,5.794968988
1.0,2432,-73.11825138,5.79488495
1.0,2433,-73.11823155,5.794800912
1.0,2434,-73.11821173,5.794716875
1.0,2435,-73.1181919,5.794632837
-1.0,2436,-73.11817207,5.7945488
-1.0,2437,-73.11815224,5.794464763
-1.0,2438,-73.11813241,5.794380725
-1.0,2439,-73.11811258,5.794296688
-1.0,2440,-73.11809275,5.794212651
-1.0,2441,-73.11807292,5.794128613
-1.0,2442,-73.11805309,5.794044575
-1.0,2443,-73.11803326,5.793960537
1.0,2444,-73.11801343,5.7938765
1.0,2445,-73.1179936,5.793792463
-1.0,2446,-73.11797378,5.793708425
-1.0,2447,-73.11795395,5.793624388
1.0,2448,-73.11793412,5.793540351
-1.0,2449,-73.11791429,5.793456313
-1.0,2450,-73.11789446,5.793372276
-1.0,2451,-73.11787463,5.793288237
-1.0,2452,-73.1178548,5.7932042
-1.0,2453,-73.11782183,5.7931234
-1.0,2454,-73.11778887,5.7930426
-1.0,2455,-73.1177559,5.7929618
-1.0,2456,-73.1177287,5.7928874
1.0,2457,-73.1177078,5.7928037
1.0,2458,-73.1176869,5.79272
-1.0,2459,-73.11772596,5.792643875
-1.0,2460,-73.11776502,5.79256775
-1.0,2461,-73.11780409,5.792491625
-1.0,2462,-73.11784315,5.7924155
-1.0,2463,-73.11788221,5.792339374
-1.0,2464,-73.11792127,5.79226325
-1.0,2465,-73.11796034,5.792187125
-1.0,2466,-73.1179994,5.792111
-1.0,2467,-73.11804577,5.792040833
-1.0,2468,-73.11809213,5.791970667
-1.0,2469,-73.1181385,5.7919005
-1.0,2470,-73.1181748,5.7918645
-1.0,2471,-73.11822243,5.791795378
-1.0,2472,-73.11827007,5.791726255
-1.0,2473,-73.1183177,5.791657133
-1.0,2474,-73.11836533,5.791588012
-1.0,2475,-73.11841297,5.791518889
-1.0,2476,-73.1184606,5.791449767
-1.0,2477,-73.11850823,5.791380645
-1.0,2478,-73.11855587,5.791311522
-1.0,2479,-73.1186035,5.7912424
-1.0,2480,-73.11862617,5.79115803
-1.0,2481,-73.11864883,5.791073659
-1.0,2482,-73.11867149,5.790989289
-1.0,2483,-73.11869416,5.790904918
-1.0,2484,-73.11871682,5.790820547
-1.0,2485,-73.11873949,5.790736176
-1.0,2486,-73.11876215,5.790651807
-1.0,2487,-73.11878482,5.790567436
-1.0,2488,-73.11880748,5.790483065
-1.0,2489,-73.11883015,5.790398694
-1.0,2490,-73.11885281,5.790314324
-1.0,2491,-73.11887548,5.790229953
-1.0,2492,-73.11889814,5.790145583
-1.0,2493,-73.11892081,5.790061212
-1.0,2494,-73.11894347,5.789976842
1.0,2495,-73.11896613,5.789892471
-1.0,2496,-73.1189888,5.7898081
-1.0,2497,-73.1274153,5.7708974
-1.0,2498,-73.12739695,5.770811412
-1.0,2499,-73.1273786,5.770725425
-1.0,2500,-73.12736025,5.770639438
-1.0,2501,-73.1273419,5.77055345
-1.0,2502,-73.12732355,5.770467462
-1.0,2503,-73.1273052,5.770381475
-1.0,2504,-73.12728685,5.770295487
-1.0,2505,-73.1272685,5.7702095
-1.0,2506,-73.12723708,5.770128689
-1.0,2507,-73.12720566,5.770047879
-1.0,2508,-73.12717424,5.769967069
-1.0,2509,-73.12714282,5.769886257
-1.0,2510,-73.12711139,5.769805447
-1.0,2511,-73.12707997,5.769724636
-1.0,2512,-73.12704855,5.769643826
-1.0,2513,-73.12701713,5.769563016
-1.0,2514,-73.12698571,5.769482205
-1.0,2515,-73.12695429,5.769401394
-1.0,2516,-73.12692287,5.769320584
-1.0,2517,-73.12689145,5.769239773
-1.0,2518,-73.12686003,5.769158963
-1.0,2519,-73.12682861,5.769078153
-1.0,2520,-73.12679718,5.768997342
1.0,2521,-73.12676576,5.768916531
1.0,2522,-73.12673434,5.76883572
-1.0,2523,-73.12670292,5.76875491
-1.0,2524,-73.1266715,5.7686741
-1.0,2525,-73.12666492,5.768585757
-1.0,2526,-73.12665834,5.768497414
1.0,2527,-73.12665176,5.768409071
1.0,2528,-73.12664519,5.768320728
-1.0,2529,-73.12663861,5.768232385
-1.0,2530,-73.12663203,5.768144043
-1.0,2531,-73.12662545,5.7680557
-1.0,2532,-73.12661887,5.767967357
-1.0,2533,-73.12661229,5.767879015
-1.0,2534,-73.12660571,5.767790671
-1.0,2535,-73.12659914,5.767702328
-1.0,2536,-73.12659256,5.767613985
-1.0,2537,-73.12658598,5.767525643
-1.0,2538,-73.1265794,5.7674373
-1.0,2539,-73.12658195,5.767348437
-1.0,2540,-73.12658451,5.767259573
-1.0,2541,-73.12658706,5.76717071
-1.0,2542,-73.12658961,5.767081847
1.0,2543,-73.12659216,5.766992984
1.0,2544,-73.12659472,5.766904121
-1.0,2545,-73.12659727,5.766815258
-1.0,2546,-73.12659982,5.766726395
-1.0,2547,-73.12660237,5.766637532
-1.0,2548,-73.12660493,5.766548668
-1.0,2549,-73.12660748,5.766459805
-1.0,2550,-73.12661003,5.766370942
-1.0,2551,-73.12661258,5.766282079
-1.0,2552,-73.12661514,5.766193216
1.0,2553,-73.12661769,5.766104353
1.0,2554,-73.12662024,5.76601549
1.0,2555,-73.12662279,5.765926627
-1.0,2556,-73.12662535,5.765837763
-1.0,2557,-73.1266279,5.7657489
-1.0,2558,-73.1266683,5.765674577
-1.0,2559,-73.1267087,5.765600254
1.0,2560,-73.1267491,5.765525931
1.0,2561,-73.1267895,5.765451608
-1.0,2562,-73.1268299,5.765377285
-1.0,2563,-73.1268703,5.765302961
-1.0,2564,-73.1269107,5.765228639
-1.0,2565,-73.1269511,5.765154315
-1.0,2566,-73.1269915,5.765079992
-1.0,2567,-73.1270319,5.765005669
-1.0,2568,-73.1270723,5.764931346
-1.0,2569,-73.1271127,5.764857023
-1.0,2570,-73.1271531,5.7647827
-1.0,2571,-73.12717131,5.764698643
-1.0,2572,-73.12718951,5.764614586
-1.0,2573,-73.12720772,5.764530528
-1.0,2574,-73.12722593,5.764446471
-1.0,2575,-73.12724414,5.764362414
-1.0,2576,-73.12726234,5.764278357
1.0,2577,-73.12728055,5.764194301
1.0,2578,-73.12729876,5.764110243
-1.0,2579,-73.12731696,5.764026186
-1.0,2580,-73.12733517,5.763942129
-1.0,2581,-73.12735338,5.763858072
-1.0,2582,-73.12737159,5.763774014
-1.0,2583,-73.12738979,5.763689957
-1.0,2584,-73.127408,5.7636059
-1.0,2585,-73.12739811,5.763524931
-1.0,2586,-73.12738822,5.76344396
-1.0,2587,-73.12737833,5.763362991
-1.0,2588,-73.12736844,5.76328202
-1.0,2589,-73.12735855,5.763201051
-1.0,2590,-73.12734866,5.76312008
-1.0,2591,-73.12733877,5.763039111
-1.0,2592,-73.12732888,5.76295814
-1.0,2593,-73.12731899,5.762877171
-1.0,2594,-73.1273091,5.7627962
1.0,2595,-73.1272591,5.762725731
-1.0,2596,-73.1272091,5.762655262
-1.0,2597,-73.1271591,5.762584793
-1.0,2598,-73.1271091,5.762514323
1.0,2599,-73.1270591,5.762443854
1.0,2600,-73.1270091,5.762373385
1.0,2601,-73.1269591,5.762302916
1.0,2602,-73.1269091,5.762232447
1.0,2603,-73.1268591,5.762161977
1.0,2604,-73.1268091,5.762091508
1.0,2605,-73.1267591,5.762021038
1.0,2606,-73.1267091,5.761950569
-1.0,2607,-73.1266591,5.7618801
-1.0,2608,-73.1266748,5.76180895
-1.0,2609,-73.1266905,5.7617378
-1.0,2610,-73.12677486,5.761715247
-1.0,2611,-73.12685921,5.761692696
-1.0,2612,-73.12694357,5.761670144
-1.0,2613,-73.12702792,5.761647591
-1.0,2614,-73.12711228,5.76162504
-1.0,2615,-73.12719664,5.761602488
-1.0,2616,-73.12728099,5.761579936
1.0,2617,-73.12736535,5.761557384
1.0,2618,-73.1274497,5.761534832
1.0,2619,-73.12753406,5.76151228
1.0,2620,-73.12761842,5.761489728
-1.0,2621,-73.12770277,5.761467176
1.0,2622,-73.12778713,5.761444624
1.0,2623,-73.12787148,5.761422072
-1.0,2624,-73.12795584,5.76139952
1.0,2625,-73.1280402,5.761376968
-1.0,2626,-73.12812455,5.761354416
-1.0,2627,-73.12820891,5.761331864
-1.0,2628,-73.12829326,5.761309312
-1.0,2629,-73.12837762,5.76128676
-1.0,2630,-73.12846198,5.761264209
-1.0,2631,-73.12854633,5.761241656
-1.0,2632,-73.12863069,5.761219104
-1.0,2633,-73.12871504,5.761196553
-1.0,2634,-73.1287994,5.761174
-1.0,2635,-73.1288441,5.761100317
-1.0,2636,-73.1288888,5.761026634
-1.0,2637,-73.1289335,5.760952951
-1.0,2638,-73.1289782,5.760879267
-1.0,2639,-73.1290229,5.760805583
-1.0,2640,-73.1290676,5.7607319
-1.0,2641,-73.1291123,5.760658217
-1.0,2642,-73.129157,5.760584533
-1.0,2643,-73.1292017,5.76051085
-1.0,2644,-73.1292464,5.760437167
-1.0,2645,-73.1292911,5.760363484
-1.0,2646,-73.1293358,5.7602898
-1.0,2647,-73.1293805,5.760216117
-1.0,2648,-73.1294252,5.760142433
-1.0,2649,-73.1294699,5.76006875
-1.0,2650,-73.1295146,5.759995066
-1.0,2651,-73.1295593,5.759921383
-1.0,2652,-73.129604,5.7598477
-1.0,2653,-73.12966679,5.7597918
-1.0,2654,-73.12972959,5.7597359
-1.0,2655,-73.12979238,5.75968
1.0,2656,-73.12985517,5.7596241
1.0,2657,-73.12991797,5.7595682
1.0,2658,-73.12998076,5.7595123
1.0,2659,-73.13004355,5.759456399
-1.0,2660,-73.13010635,5.7594005
-1.0,2661,-73.13016914,5.7593446
-1.0,2662,-73.13023193,5.7592887
-1.0,2663,-73.13029473,5.7592328
1.0,2664,-73.13035752,5.7591769
1.0,2665,-73.13042031,5.759121
1.0,2666,-73.13048311,5.7590651
1.0,2667,-73.1305459,5.7590092
1.0,2668,-73.13062118,5.75896473
1.0,2669,-73.13069645,5.75892026
-1.0,2670,-73.13077173,5.75887579
-1.0,2671,-73.130847,5.75883132
1.0,2672,-73.13092228,5.75878685
1.0,2673,-73.13099755,5.75874238
-1.0,2674,-73.13107283,5.75869791
1.0,2675,-73.1311481,5.75865344
1.0,2676,-73.13122338,5.75860897
-1.0,2677,-73.13129865,5.7585645
-1.0,2678,-73.13137392,5.75852003
-1.0,2679,-73.1314492,5.75847556
-1.0,2680,-73.13152447,5.75843109
-1.0,2681,-73.13159975,5.75838662
-1.0,2682,-73.13167502,5.75834215
-1.0,2683,-73.1317503,5.75829768
-1.0,2684,-73.13182557,5.75825321
-1.0,2685,-73.13190085,5.75820874
-1.0,2686,-73.13197613,5.75816427
-1.0,2687,-73.1320514,5.7581198
1.0,2688,-73.13208224,5.758037425
-1.0,2689,-73.13211308,5.75795505
-1.0,2690,-73.13214392,5.757872675
-1.0,2691,-73.13217476,5.7577903
-1.0,2692,-73.1322056,5.757707925
-1.0,2693,-73.13223644,5.75762555
-1.0,2694,-73.13226728,5.757543175
-1.0,2695,-73.13229812,5.7574608
-1.0,2696,-73.13232896,5.757378425
-1.0,2697,-73.1323598,5.75729605
-1.0,2698,-73.13239064,5.757213675
-1.0,2699,-73.13242148,5.757131299
-1.0,2700,-73.13245232,5.757048925
-1.0,2701,-73.13248316,5.75696655
-1.0,2702,-73.132514,5.756884175
-1.0,2703,-73.13254484,5.7568018
-1.0,2704,-73.13257568,5.756719424
-1.0,2705,-73.13260652,5.75663705
-1.0,2706,-73.13263736,5.756554675
-1.0,2707,-73.1326682,5.7564723
-1.0,2708,-73.13262245,5.75639843
-1.0,2709,-73.13257671,5.756324561
-1.0,2710,-73.13253096,5.756250692
-1.0,2711,-73.13248522,5.756176823
1.0,2712,-73.13243947,5.756102953
-1.0,2713,-73.13239372,5.756029084
-1.0,2714,-73.13234798,5.755955216
-1.0,2715,-73.13230223,5.755881346
-1.0,2716,-73.13225649,5.755807477
-1.0,2717,-73.13221074,5.755733607
-1.0,2718,-73.13216499,5.755659739
-1.0,2719,-73.13211925,5.755585869
-1.0,2720,-73.1320735,5.755512
-1.0,2721,-73.13198744,5.755500112
-1.0,2722,-73.13190139,5.755488223
-1.0,2723,-73.13181533,5.755476335
-1.0,2724,-73.13172927,5.755464447
-1.0,2725,-73.13164321,5.755452557
-1.0,2726,-73.13155715,5.755440669
-1.0,2727,-73.1314711,5.755428781
-1.0,2728,-73.13138504,5.755416892
-1.0,2729,-73.13129898,5.755405004
-1.0,2730,-73.13121292,5.755393116
-1.0,2731,-73.13112687,5.755381227
-1.0,2732,-73.13104081,5.755369339
-1.0,2733,-73.13095475,5.755357451
-1.0,2734,-73.13086869,5.755345562
-1.0,2735,-73.13078263,5.755333673
-1.0,2736,-73.13069658,5.755321784
-1.0,2737,-73.13061052,5.755309896
-1.0,2738,-73.13052446,5.755298008
-1.0,2739,-73.1304384,5.755286119
-1.0,2740,-73.13035235,5.755274231
-1.0,2741,-73.13026629,5.755262343
-1.0,2742,-73.13018023,5.755250454
-1.0,2743,-73.13009417,5.755238566
-1.0,2744,-73.13000812,5.755226677
-1.0,2745,-73.12992206,5.755214788
-1.0,2746,-73.129836,5.7552029
-1.0,2747,-73.1297493,5.75518055
-1.0,2748,-73.12966261,5.7551582
-1.0,2749,-73.12957591,5.75513585
-1.0,2750,-73.12948921,5.7551135
-1.0,2751,-73.12940251,5.755091151
-1.0,2752,-73.12931582,5.755068801
-1.0,2753,-73.12922912,5.755046451
-1.0,2754,-73.12914242,5.755024101
-1.0,2755,-73.12905572,5.755001751
-1.0,2756,-73.12896903,5.754979401
-1.0,2757,-73.12888233,5.75495705
-1.0,2758,-73.12879563,5.7549347
1.0,2759,-73.12870893,5.75491235
-1.0,2760,-73.12862224,5.75489
-1.0,2761,-73.12853554,5.75486765
-1.0,2762,-73.12844884,5.7548453
-1.0,2763,-73.12836214,5.75482295
-1.0,2764,-73.12827545,5.7548006
-1.0,2765,-73.12818875,5.75477825
-1.0,2766,-73.12810205,5.7547559
-1.0,2767,-73.12801535,5.75473355
-1.0,2768,-73.12792866,5.7547112
-1.0,2769,-73.12784196,5.754688851
-1.0,2770,-73.12775526,5.754666501
-1.0,2771,-73.12766856,5.754644151
-1.0,2772,-73.12758186,5.754621801
-1.0,2773,-73.12749517,5.754599451
-1.0,2774,-73.12740847,5.754577101
-1.0,2775,-73.12732177,5.754554751
-1.0,2776,-73.12723508,5.7545324
-1.0,2777,-73.12714838,5.75451005
-1.0,2778,-73.12706168,5.7544877
-1.0,2779,-73.12697498,5.75446535
-1.0,2780,-73.12688829,5.754443
-1.0,2781,-73.12680159,5.75442065
-1.0,2782,-73.12671489,5.7543983
-1.0,2783,-73.12662819,5.75437595
1.0,2784,-73.12654149,5.7543536
1.0,2785,-73.1264548,5.75433125
-1.0,2786,-73.1263681,5.7543089
1.0,2787,-73.12630523,5.754246663
1.0,2788,-73.12624235,5.754184425
1.0,2789,-73.12617948,5.754122187
-1.0,2790,-73.12611661,5.754059949
1.0,2791,-73.12605373,5.753997712
-1.0,2792,-73.12599086,5.753935474
1.0,2793,-73.12592799,5.753873236
1.0,2794,-73.12586511,5.753810998
1.0,2795,-73.12580224,5.75374876
-1.0,2796,-73.12573937,5.753686523
-1.0,2797,-73.12567649,5.753624285
-1.0,2798,-73.12561362,5.753562047
-1.0,2799,-73.12555075,5.753499809
1.0,2800,-73.12548787,5.753437572
1.0,2801,-73.125425,5.753375334
1.0,2802,-73.12536213,5.753313096
1.0,2803,-73.12529925,5.753250858
-1.0,2804,-73.12523638,5.75318862
-1.0,2805,-73.12517351,5.753126383
-1.0,2806,-73.12511063,5.753064145
-1.0,2807,-73.12504776,5.753001907
1.0,2808,-73.12498489,5.752939669
-1.0,2809,-73.12492201,5.752877432
1.0,2810,-73.12485914,5.752815194
-1.0,2811,-73.12479627,5.752752955
1.0,2812,-73.12473339,5.752690718
1.0,2813,-73.12467052,5.75262848
-1.0,2814,-73.12460765,5.752566243
-1.0,2815,-73.12454477,5.752504005
-1.0,2816,-73.1244819,5.752441767
-1.0,2817,-73.12441903,5.752379529
-1.0,2818,-73.12435615,5.752317292
-1.0,2819,-73.12429328,5.752255054
-1.0,2820,-73.12423041,5.752192815
-1.0,2821,-73.12416753,5.752130578
-1.0,2822,-73.12410466,5.75206834
-1.0,2823,-73.12404179,5.752006103
-1.0,2824,-73.12397891,5.751943865
1.0,2825,-73.12391604,5.751881627
1.0,2826,-73.12385317,5.751819389
1.0,2827,-73.12379029,5.751757151
1.0,2828,-73.12372742,5.751694914
1.0,2829,-73.12366455,5.751632675
1.0,2830,-73.12360167,5.751570438
-1.0,2831,-73.1235388,5.7515082
1.0,2832,-73.12345476,5.751527356
-1.0,2833,-73.12337072,5.751546511
1.0,2834,-73.12328668,5.751565667
-1.0,2835,-73.12320264,5.751584822
-1.0,2836,-73.12311861,5.751603978
-1.0,2837,-73.12303457,5.751623134
-1.0,2838,-73.12295053,5.751642289
-1.0,2839,-73.12286649,5.751661445
-1.0,2840,-73.12278245,5.7516806
-1.0,2841,-73.12269841,5.751699756
-1.0,2842,-73.12261437,5.751718911
-1.0,2843,-73.12253033,5.751738067
-1.0,2844,-73.12244629,5.751757223
-1.0,2845,-73.12236226,5.751776378
-1.0,2846,-73.12227822,5.751795534
-1.0,2847,-73.12219418,5.751814689
-1.0,2848,-73.12211014,5.751833845
-1.0,2849,-73.1220261,5.751853
-1.0,2850,-73.12194711,5.751828089
-1.0,2851,-73.12186812,5.751803178
-1.0,2852,-73.12178913,5.751778267
1.0,2853,-73.12171014,5.751753355
1.0,2854,-73.12163116,5.751728445
-1.0,2855,-73.12155217,5.751703534
-1.0,2856,-73.12147318,5.751678623
-1.0,2857,-73.12139419,5.751653711
-1.0,2858,-73.1213152,5.7516288
-1.0,2859,-73.12123275,5.75166
-1.0,2860,-73.1211503,5.751691201
-1.0,2861,-73.12106785,5.751722401
-1.0,2862,-73.1209854,5.7517536
-1.0,2863,-73.12090295,5.7517848
-1.0,2864,-73.1208205,5.751816
-1.0,2865,-73.0931219,5.7846298
-1.0,2866,-73.09318541,5.784566638
-1.0,2867,-73.09324891,5.784503477
-1.0,2868,-73.09331242,5.784440315
-1.0,2869,-73.09337592,5.784377153
-1.0,2870,-73.09343943,5.784313992
-1.0,2871,-73.09350294,5.78425083
-1.0,2872,-73.09356644,5.784187668
-1.0,2873,-73.09362995,5.784124506
-1.0,2874,-73.09369345,5.784061344
-1.0,2875,-73.09375696,5.783998183
-1.0,2876,-73.09382046,5.783935021
-1.0,2877,-73.09388397,5.783871859
-1.0,2878,-73.09394748,5.783808698
-1.0,2879,-73.09401098,5.783745536
-1.0,2880,-73.09407449,5.783682374
-1.0,2881,-73.09413799,5.783619212
-1.0,2882,-73.0942015,5.78355605
-1.0,2883,-73.09426501,5.783492888
-1.0,2884,-73.09432851,5.783429727
-1.0,2885,-73.09439202,5.783366565
-1.0,2886,-73.09445552,5.783303403
-1.0,2887,-73.09451903,5.783240242
1.0,2888,-73.09458253,5.78317708
-1.0,2889,-73.09464604,5.783113918
1.0,2890,-73.09470955,5.783050756
-1.0,2891,-73.09477305,5.782987594
-1.0,2892,-73.09483656,5.782924433
-1.0,2893,-73.09490006,5.782861271
-1.0,2894,-73.09496357,5.782798109
-1.0,2895,-73.09502708,5.782734948
-1.0,2896,-73.09509058,5.782671786
-1.0,2897,-73.09515409,5.782608624
-1.0,2898,-73.09521759,5.782545462
-1.0,2899,-73.0952811,5.7824823
-1.0,2900,-73.09534461,5.782419138
-1.0,2901,-73.09540811,5.782355977
-1.0,2902,-73.09547162,5.782292815
-1.0,2903,-73.09553512,5.782229653
-1.0,2904,-73.09559863,5.782166492
-1.0,2905,-73.09566213,5.78210333
-1.0,2906,-73.09572564,5.782040168
-1.0,2907,-73.09578915,5.781977006
-1.0,2908,-73.09585265,5.781913844
-1.0,2909,-73.09591616,5.781850683
-1.0,2910,-73.09597966,5.781787521
-1.0,2911,-73.09604317,5.781724359
1.0,2912,-73.09610668,5.781661198
1.0,2913,-73.09617018,5.781598036
1.0,2914,-73.09623369,5.781534874
-1.0,2915,-73.09629719,5.781471712
-1.0,2916,-73.0963607,5.78140855
-1.0,2917,-73.09642421,5.781345388
-1.0,2918,-73.09648771,5.781282227
-1.0,2919,-73.09655122,5.781219065
-1.0,2920,-73.09661472,5.781155903
-1.0,2921,-73.09667823,5.781092742
